CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
11-07-0024-46,11-016,RETALHULEU,CHAMPERICO,"COLEGIO PARTICULAR MIXTO ""INMACULADA CONCEPCION""","7A. Y 8A. CALLE, AVENIDA ""COATEPEQUE""",77737379,MARIO RENE RIVERA ARGUETA,ELSA YOLANDA MORALES CRUZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),RETALHULEU
11-07-0033-46,11-014,RETALHULEU,CHAMPERICO,INSTITUTO MUNICIPAL DE EDUCACION MEDIA Y BACHILLERATO POR MADUREZ,"AVENIDA MAZATENANGO, BARRIO EL CENTRO",46373261,JULIO CɓAR HERRERA ROLDN,LETICIA MARIVEL RAM͒EZ LӐEZ,DIVERSIFICADO,MUNICIPAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DOMINICAL,RETALHULEU
11-07-0039-46,11-018,RETALHULEU,CHAMPERICO,"CENTRO EDUCATIVO MIXTO ""FUTURO DE LOS NIяS"" (CEFUNI)",7A. Y 8A. CALLE AVENIDA RETALHULEU,77737193,MIRTA ALIDA CASTELLANOS MARROQUIN,ELSA YOLANDA MORALES CRUZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),RETALHULEU
11-07-0047-46,11-017,RETALHULEU,CHAMPERICO,COLEGIO MIXTO PAULO COELHO CHAMPERICO,COLONIA LA FELICIDAD,41772373,MIGUEL ANGEL ARMAS ROCHA,LINDA JASM͎ LӐEZ AGUILAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU
11-07-0049-46,11-004,RETALHULEU,CHAMPERICO,COLEGIO MIXTO PAULO COELHO CHAMPERICO,COLONIA LA FELICIDAD,41772373,MIGUEL ANGEL ARMAS ROCHA,WERNER MISAEL TIPAZ FLORES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU
11-07-0058-46,11-014,RETALHULEU,CHAMPERICO,INSTITUTO MUNICIPAL DE EDUCACIӎ BSICA Y BACHILLERATO POR MADUREZ,AV. MAZATENANGO BARRIO EL CENTRO,49150442,JULIO CɓAR HERRERA ROLDN,MARIO RONALDO D́Z TEVALN,DIVERSIFICADO,MUNICIPAL,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-07-0219-46,11-018,RETALHULEU,CHAMPERICO,COLEGIO PARTICULAR MIXTO MIGUEL ANGEL ASTURIAS,BARRIO SAN MIGUEL,31201727,MIRTA ALIDA CASTELLANOS MARROQUIN,ANGEL HUMBERTO CRښ MALDONADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),RETALHULEU
11-07-1245-46,11-018,RETALHULEU,CHAMPERICO,CENTRO EXPERIMENTAL DEL PACIFICO,AV. MAZATENANGO 2A Y 3A. CALLE,77737371,MIRTA ALIDA CASTELLANOS MARROQUIN,ROSA MAŔ FLORES MENDIZBAL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),RETALHULEU
11-07-1411-46,11-019,RETALHULEU,CHAMPERICO,COLEGIO PARTICULAR MIXTO MIGUEL ANGEL ASTURIAS (POR MADUREZ),BARRIO SAN MIGUEL,77737056,LISBETH SURAMA LOPEZ CALVILLO,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU
11-07-1443-46,11-017,RETALHULEU,CHAMPERICO,CENTRO EXPERIMENTAL DEL PACIFICO (POR MADUREZ),AVENIDA MAZATENANGO ENTRE 2A. Y 3A. CALLE,77737371,MIGUEL ANGEL ARMAS ROCHA,ROSA MAŔ FLORES MENDIZBAL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU
11-07-1499-46,11-018,RETALHULEU,CHAMPERICO,"COLEGIO MIXTO EVANGELICO ""EMANUEL""",ENTRE 8A. Y 9A. CALLE AVENIDA RETALHULEU,77930515,MIRTA ALIDA CASTELLANOS MARROQUIN,SANDRA NORBELY VALIENTE GODOY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),RETALHULEU
11-08-0014-46,11-014,RETALHULEU,NUEVO SAN CARLOS,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,COMUNIDAD AGRARIA CANDELARIA XOLHUITZ,40908785,JULIO CɓAR HERRERA ROLDN,CɓAR ARMANDO VELSQUEZ ESCOBAR,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU
11-08-0024-46,11-014,RETALHULEU,NUEVO SAN CARLOS,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,2A. AVENIDA 2-55 ZONA 1,52137929,JULIO CɓAR HERRERA ROLDN,HERMAN ISAI BARRIOS MAZARIEGOS,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU
11-08-0044-46,11-017,RETALHULEU,NUEVO SAN CARLOS,CENTRO EDUCATIVO EL EXITO,ALDEA CABAсS,56541286,MIGUEL ANGEL ARMAS ROCHA,PERCIA FLORIDALMA MAZARIEGOS CALDERӎ,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU
11-08-0052-46,11-018,RETALHULEU,NUEVO SAN CARLOS,COLEGIO CRISTIANO EDUCOM,COLONIA MORN,55476808,MIRTA ALIDA CASTELLANOS MARROQUIN,LILIAN PATRICIA ALVARADO HERNNDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU
11-08-0054-46,11-018,RETALHULEU,NUEVO SAN CARLOS,COLEGIO CRISTIANO EDUCOM,COLONIA MORN,55476808,MIRTA ALIDA CASTELLANOS MARROQUIN,LILIAN PATRICIA ALVARADO HERNNDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),RETALHULEU
11-08-0056-46,11-017,RETALHULEU,NUEVO SAN CARLOS,COLEGIO CRISTIANO EDUCOM,COLONIA MORN,55476808,MIGUEL ANGEL ARMAS ROCHA,RUBɎ ISA͠MALDONADO RODAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,FIN DE SEMANA,RETALHULEU
11-08-0059-46,11-018,RETALHULEU,NUEVO SAN CARLOS,COLEGIO CRISTIANO EDUCOM,COLONIA MORN,55476808,MIRTA ALIDA CASTELLANOS MARROQUIN,LILIAN PATRICIA ALVARADO HERNNDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),RETALHULEU
11-08-0061-46,11-017,RETALHULEU,NUEVO SAN CARLOS,COLEGIO GENESIS,"ALDEA GRANADOS, SECTOR I",51731731,MIGUEL ANGEL ARMAS ROCHA,ELDER ROLANDO REYES SANTOS,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU
11-08-0063-46,11-017,RETALHULEU,NUEVO SAN CARLOS,COLEGIO GENESIS,"ALDEA GRANADOS, SECTOR I",51731731,MIGUEL ANGEL ARMAS ROCHA,ELDER ROLANDO REYES SANTOS,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU
11-08-0064-46,11-018,RETALHULEU,NUEVO SAN CARLOS,COLEGIO CRISTIANO MARANATHA,COLONIA MORN,41230783,MIRTA ALIDA CASTELLANOS MARROQUIN,EDY RENATO DE LEӎ LOL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),RETALHULEU
11-08-0066-46,11-018,RETALHULEU,NUEVO SAN CARLOS,COLEGIO CRISTIANO MARANATHA,6TA AV. 04-003 ZONA1,31375946,MIRTA ALIDA CASTELLANOS MARROQUIN,CHRISTIAN MANUEL LӐEZ ORTEGA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU
11-08-0071-46,11-017,RETALHULEU,NUEVO SAN CARLOS,COLEGIO CRISTIANO MARANATHA,COLONIA MORN,32602846,MIGUEL ANGEL ARMAS ROCHA,LUIS GUILLERMO GONZALEZ ORTEGA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU
11-08-0073-46,11-019,RETALHULEU,NUEVO SAN CARLOS,MODALIDADES FLEXIBLES,COLONIA MORAN,56231580,LISBETH SURAMA LOPEZ CALVILLO,PEDRO LEONARDO REYNA MOLLER,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,A DISTANCIA,RETALHULEU
11-08-0075-46,11-017,RETALHULEU,NUEVO SAN CARLOS,CENTRO EDUCATIVO EL EXITO,"ALDEA CABAсS, SECTOR LOPEZ",56541286,MIGUEL ANGEL ARMAS ROCHA,PERCIA FLORIDALMA MAZARIEGOS CALDERӎ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-08-0077-46,11-017,RETALHULEU,NUEVO SAN CARLOS,COLEGIO CRISTIANO EDUCOM,COLONIA MORAN,55476808,MIGUEL ANGEL ARMAS ROCHA,LILIAN PATRICIA ALVARADO HERNNDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-08-0079-46,11-017,RETALHULEU,NUEVO SAN CARLOS,COLEGIO GɎESIS,ALDEA GRANADOS SECTOR II,51731731,MIGUEL ANGEL ARMAS ROCHA,ELDER ROLANDO REYES SANTOS,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-08-0081-46,11-017,RETALHULEU,NUEVO SAN CARLOS,COLEGIO CRISTIANO MARANATHA,COLONIA MORAN ZONA 1,32602846,MIGUEL ANGEL ARMAS ROCHA,LUIS GUILLERMO GONZALEZ ORTEGA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-08-1107-46,11-016,RETALHULEU,NUEVO SAN CARLOS,INSTITUTO DIVERSIFICADO POR COOPERATIVA NUEVO SAN CARLOS,ALDEA MORAZN,77915513,MARIO RENE RIVERA ARGUETA,EDGAR OBDULIO GӍEZ ESCOBAR,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),RETALHULEU
11-08-1354-46,11-014,RETALHULEU,NUEVO SAN CARLOS,ESCUELA NORMAL INTERCULTURAL,A UN COSTADO DE SALON MUNICIPAL,54855414,JULIO CɓAR HERRERA ROLDN,ILIANA DEL ROSARIO RUANO RIVAS,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),RETALHULEU
11-09-0026-46,11-014,RETALHULEU,EL ASINTAL,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA SIBANA,41222186,JULIO CɓAR HERRERA ROLDN,HULLA GRICELL SANTISTEBAN CANO,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),RETALHULEU
11-09-0041-46,11-018,RETALHULEU,EL ASINTAL,COLEGIO MIXTO ADVENTISTA EL XAB,"KILOMETRO 197.5 RUTA 6W, ALDEA XAB",58602015,MIRTA ALIDA CASTELLANOS MARROQUIN,GERSON ELIUD BARILLAS AGUILAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),RETALHULEU
11-09-0048-46,11-017,RETALHULEU,EL ASINTAL,COLEGIO MIXTO CRISTIANO JESHUA,SECTOR ENTRE RIOS ALDEA EL XAB,57077648,MIGUEL ANGEL ARMAS ROCHA,SANDRA LETICIA OVALLE FIGUEROA,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DOMINICAL,RETALHULEU
11-09-0050-46,11-018,RETALHULEU,EL ASINTAL,COLEGIO MIXTO CRISTIANO JESHUA,SECTOR ENTRE RIOS ALDEA EL XAB,57077648,MIRTA ALIDA CASTELLANOS MARROQUIN,SANDRA LETICIA OVALLE FIGUEROA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU
11-09-0054-46,11-017,RETALHULEU,EL ASINTAL,COLEGIO MIXTO ADVENTISTA EL XAB,ALDEA EL XAB,58602015,MIGUEL ANGEL ARMAS ROCHA,GERSON ELIUD BARILLAS AGUILAR,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DOMINICAL,RETALHULEU
11-09-0055-46,11-017,RETALHULEU,EL ASINTAL,COLEGIO MIXTO ADVENTISTA EL XAB,ALDEA EL XAB EL ASINTAL RETALHULEU,58602015,MIGUEL ANGEL ARMAS ROCHA,GERSON ELIUD BARILLAS AGUILAR,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,DOMINICAL,RETALHULEU
11-09-0069-46,11-017,RETALHULEU,EL ASINTAL,COLEGIO MIXTO CRISTIANO JESHUA,SECTOR ENTRE RIOS ALDEA EL XAB,57077648,MIGUEL ANGEL ARMAS ROCHA,SANDRA LETICIA OVALLE FIGUEROA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU
11-09-0076-46,11-018,RETALHULEU,EL ASINTAL,"COLEGIO MIXTO ""SANTA ELENA""",KM. 192.5 COLONIA SANTA ELENA,54296076,MIRTA ALIDA CASTELLANOS MARROQUIN,EDGAR ANTONIO ALVARADO MONZӎ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),RETALHULEU
11-09-0078-46,11-017,RETALHULEU,EL ASINTAL,CENTRO EDUCATIVO NUEVO AMANECER,ALDEA SIBAN|/td>,49011339,MIGUEL ANGEL ARMAS ROCHA,ELIZABETH FERNANDA HERNNDEZ MAZARIEGOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU
11-09-0079-46,11-018,RETALHULEU,EL ASINTAL,COLEGIO MIXTO ADVENTISTA EL XAB,ALDEA EL XAB,58602015,MIRTA ALIDA CASTELLANOS MARROQUIN,GERSON ELIUD BARILLAS AGUILAR,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU
11-09-0081-46,11-018,RETALHULEU,EL ASINTAL,"COLEGIO MIXTO ""SANTA ELENA""",KM. 192.5 COLONIA SANTA ELENA,54296076,MIRTA ALIDA CASTELLANOS MARROQUIN,EDGAR ANTONIO ALVARADO MONZӎ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU
11-09-0085-46,11-017,RETALHULEU,EL ASINTAL,COLEGIO MIXTO TECNOLӇICO BELEN,"COLONIA EL ABRIGO, CALLE PRINCIPAL",49215863,MIGUEL ANGEL ARMAS ROCHA,YESICA ANEIDA BARRIOS GOMEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU
11-09-0087-46,11-004,RETALHULEU,EL ASINTAL,COLEGIO MIXTO TECNOLӇICO BELEN,"COLONIA EL ABRIGO, CALLE PRINCIPAL",49215863,MIGUEL ANGEL ARMAS ROCHA,YESICA ANEIDA BARRIOS GOMEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU
11-09-0088-46,11-016,RETALHULEU,EL ASINTAL,INSTITUTO DIVERSIFICADO POR COOPERATIVA DE ENSEсNZA,"SECTOR NUEVA CONCEPCIӎ, ALDEA EL XAB",44757142,MARIO RENE RIVERA ARGUETA,JUAN URIEL LӐEZ REYES,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU
11-09-0091-46,11-017,RETALHULEU,EL ASINTAL,COLEGIO MIXTO ADVENTISTA EL XAB,ALDEA EL XAB,58602015,MIGUEL ANGEL ARMAS ROCHA,GERSON ELIUD BARILLAS AGUILAR,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-09-0093-46,11-017,RETALHULEU,EL ASINTAL,COLEGIO MIXTO CRISTIANO JESHUA,"SECTOR ENTRE RIOS, ALDEA EL XAB",57077648,MIGUEL ANGEL ARMAS ROCHA,SANDRA LETICIA OVALLE FIGUEROA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-09-0095-46,11-017,RETALHULEU,EL ASINTAL,CENTRO EDUCATIVO NUEVO AMANECER,ALDEA SIBANA,49011339,MIGUEL ANGEL ARMAS ROCHA,JUAN JOSE DIAZ MIRANDA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-09-0874-46,11-014,RETALHULEU,EL ASINTAL,INSTITUTO TECNICO INDUSTRIAL,CABECERA MUNICIPAL,77918363,JULIO CɓAR HERRERA ROLDN,EPIFANIO OBISPO PɒEZ ARDEANO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),RETALHULEU
11-09-1378-46,11-015,RETALHULEU,EL ASINTAL,INSTITUTO OFICIAL DEL NIVEL MEDIO CICLO DIVERSIFICADO DE TELEBACHILLERATO,BARRIO SAN JOSE ALDEA EL XAB,54909337,CONCEPCION ANGELICA DEL CID JUAREZ,,DIVERSIFICADO,OFICIAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),RETALHULEU
,,,,,,,,,,,,,,,,
316 Establecimientos encontrados ,,,,,,,,,,,,,,,,
alert('Ocurri󠵮 error!\n Thread was being aborted.'),,,,,,,,,,,,,,,,
